a,ell,positive_heatlike_integral_over_gamma0,probability_backflow,final_population,min_Pdot,max_Pdot
1.626550702753624122e-01,4.540313659918413652e-02,3.074802868608424333e+00,1.623879179391441163e-01,8.552521268385500086e-01,-9.538089687260976890e-02,9.169380452098724321e-02
1.626550702753624122e-01,4.823577832798812970e-02,3.185507512875808356e+00,1.682168635254279176e-01,8.465693156616999060e-01,-1.000448852964555824e-01,9.475749603270601507e-02
1.626550702753624122e-01,5.124514483320120189e-02,3.294660414623243661e+00,1.739613765744701945e-01,8.373658433862208872e-01,-1.048720147022367821e-01,9.776623605215099821e-02
1.626550702753624122e-01,5.444226174022428338e-02,3.401434601312951500e+00,1.795776010141627022e-01,8.276108569238168622e-01,-1.098621453605790471e-01,1.007025093068257271e-01
1.626550702753624122e-01,5.783884254866560048e-02,3.504979555775537658e+00,1.850204040411511097e-01,8.172722091737123495e-01,-1.150144813038165015e-01,1.035463175992334672e-01
1.626550702753624122e-01,6.144733154790400081e-02,3.604273625615070475e+00,1.902356858575968424e-01,8.063166215748384102e-01,-1.203275115946992740e-01,1.062735657362381264e-01
1.626550702753624122e-01,6.528094941009757179e-02,3.698261209937247607e+00,1.951675403005075915e-01,7.947099191496809212e-01,-1.257994051712245653e-01,1.088610220474679618e-01
1.626550702753624122e-01,6.935374162767990458e-02,3.785848626018731622e+00,1.997580483735527657e-01,7.824173521054919034e-01,-1.314285304588929948e-01,1.112846901148275419e-01
1.626550702753624122e-01,7.368062997280773463e-02,3.865814863990086003e+00,2.039426389609996504e-01,7.694040187643722550e-01,-1.372098876616118790e-01,1.135223824323398634e-01
1.626550702753624122e-01,7.827746716729556964e-02,3.936896242774138965e+00,2.076545180998070339e-01,7.556354047060643842e-01,-1.431422721998650838e-01,1.155445109185796737e-01
1.626550702753624122e-01,8.316109496333533302e-02,3.997887663443031592e+00,2.108299616815725586e-01,7.410780522889849342e-01,-1.492195658615356746e-01,1.173288649320528149e-01
1.626550702753624122e-01,8.834940584779542305e-02,4.047414317059304878e+00,2.133964445844991065e-01,7.257003728955544464e-01,-1.554379571331201970e-01,1.188472749720942967e-01
1.626550702753624122e-01,9.386140859616946830e-02,4.084177805468050870e+00,2.152854894797223972e-01,7.094736110382910965e-01,-1.617932857968775451e-01,1.200800113495772703e-01
1.626550702753624122e-01,9.971729791634936779e-02,4.106908610211246646e+00,2.164302284763859885e-01,6.923729645737998206e-01,-1.682800544782408481e-01,1.210010030050011481e-01
1.626550702753624122e-01,1.059385284373813990e-01,4.115792186378588902e+00,2.168414514240843416e-01,6.743788584404940556e-01,-1.748934142533853375e-01,1.215881128169852138e-01
1.626550702753624122e-01,1.125478933142830401e-01,4.111344985112514117e+00,2.165476263535349999e-01,6.554783603709872786e-01,-1.816271972814751945e-01,1.218249989718713650e-01
1.626550702753624122e-01,1.195696077369105548e-01,4.092918430023624765e+00,2.155151184882436455e-01,6.356667158553529484e-01,-1.884749243082347037e-01,1.216917010911734848e-01
1.626550702753624122e-01,1.270293976488344745e-01,4.060000493134126032e+00,2.137175370311872047e-01,6.149489663517154758e-01,-1.954331353377712910e-01,1.211740756899765126e-01
1.626550702753624122e-01,1.349545940012686629e-01,4.012311020543688933e+00,2.111408984228206887e-01,5.933415997026566524e-01,-2.024938681422687181e-01,1.202614806038243972e-01
1.626550702753624122e-01,1.433742328873773286e-01,3.949522347257326871e+00,2.077687547704940019e-01,5.708741655769971057e-01,-2.096552760803833959e-01,1.189504593693791884e-01
1.626550702753624122e-01,1.523191619238295214e-01,3.871750584751851854e+00,2.036080464131705958e-01,5.475907725373169166e-01,-2.169096930986788851e-01,1.172350292891241041e-01
1.626550702753624122e-01,1.618221532693579490e-01,3.779033687412105547e+00,1.986617927444433440e-01,5.235513684502514087e-01,-2.242530751043044779e-01,1.151200154599199554e-01
1.626550702753624122e-01,1.719180236943967377e-01,3.671869521823788673e+00,1.929570999669384668e-01,4.988326942113745499e-01,-2.316815438893736756e-01,1.126106287140174189e-01
1.626550702753624122e-01,1.826437621417049684e-01,3.550756618644113072e+00,1.865213272387883092e-01,4.735287942680965201e-01,-2.391914350811404077e-01,1.097165292447481455e-01
1.626550702753624122e-01,1.940386652453297833e-01,3.416498499545220113e+00,1.793977602055982223e-01,4.477509684851302962e-01,-2.467793448267494305e-01,1.064572371523391653e-01
1.626550702753624122e-01,2.061444813044173707e-01,3.270135151395111350e+00,1.716420821480322267e-01,4.216270607384600133e-01,-2.544421742765821115e-01,1.028532779992062107e-01
1.626550702753624122e-01,2.190055632393610729e-01,3.112847729979438149e+00,1.633174807537917939e-01,3.953000020904135492e-01,-2.621771708573662485e-01,9.892869787401267767e-02
1.626550702753624122e-01,2.326690310906809056e-01,2.945941051528337518e+00,1.544934507730539863e-01,3.689255615477939343e-01,-2.699855757391428912e-01,9.471292779163709152e-02
1.626550702753624122e-01,2.471849446559939156e-01,2.771028201255677281e+00,1.452556613701995458e-01,3.426693050659912476e-01,-2.778636721853184333e-01,9.024126821258891817e-02
1.626550702753624122e-01,2.626064868975767630e-01,2.589798979303174598e+00,1.356936152694757369e-01,3.167028218169528619e-01,-2.858090848368532444e-01,8.554831457943333495e-02
1.626550702753624122e-01,2.789901587924841775e-01,2.404021895064344605e+00,1.259008089900306993e-01,2.911993420223638607e-01,-2.938246420931948655e-01,8.067035979196124362e-02
1.626550702753624122e-01,2.963959863391089078e-01,2.215502865628312001e+00,1.159725445983785519e-01,2.663289370690386515e-01,-3.019089405979326068e-01,7.565149586111895308e-02
1.626550702753624122e-01,3.148877404786074030e-01,2.026122473728847684e+00,1.060078319291531956e-01,2.422535525970442860e-01,-3.100592084028900297e-01,7.052923860604852491e-02
1.626550702753624122e-01,3.345331707369330609e-01,1.837773334831064753e+00,9.610606807096049031e-02,2.191221700964557650e-01,-3.182802298647976480e-01,6.534405833455164681e-02
1.626550702753624122e-01,3.554042534434871947e-01,1.652284582564782056e+00,8.636309711243436715e-02,1.970664135806093620e-01,-3.265702891215146453e-01,6.014078434017113006e-02
1.626550702753624122e-01,3.775774554358037882e-01,1.471324456893118748e+00,7.686616184494127202e-02,1.761969079231327784e-01,-3.349275204311102372e-01,5.495460681396713287e-02
1.626550702753624122e-01,4.011340142164213640e-01,1.296584630509101332e+00,6.770342306830502699e-02,1.566006504135320498e-01,-3.433526053465251193e-01,4.982275019954208323e-02
1.626550702753624122e-01,4.261602355883718496e-01,1.129478520217299442e+00,5.894833543422992039e-02,1.383395776708157554e-01,-3.518509501408800255e-01,4.478474028934491258e-02
1.626550702753624122e-01,4.527478098597549905e-01,9.712603755844219089e-01,5.066579714438840948e-02,1.214504026564755396e-01,-3.604180377387742329e-01,3.986855898607867543e-02
1.626550702753624122e-01,4.809941477758980510e-01,8.230271935398265626e-01,4.291233443209705595e-02,1.059456733588758914e-01,-3.690536789218372138e-01,3.510892152798549687e-02
1.626550702753624122e-01,5.110027374098795594e-01,6.856897613848756956e-01,3.573457425093647111e-02,9.181588263089775215e-02,-3.777576221887238850e-01,3.053017887603860780e-02
1.626550702753624122e-01,5.428835233189813758e-01,5.599005975044665240e-01,2.916558382220703696e-02,7.903235663897657803e-02,-3.865289779265160819e-01,2.615759478751312345e-02
1.626550702753624122e-01,5.767533093562111635e-01,4.461689732839786426e-01,2.323084603333596190e-02,6.755058499282465267e-02,-3.953659505551875286e-01,2.201243789459263536e-02
1.626550702753624122e-01,6.127361866127036816e-01,3.448129517331210980e-01,1.794585224172895455e-02,5.731364106940316921e-02,-4.042695847919481889e-01,1.811579369838651685e-02
1.626550702753624122e-01,6.509639880588831140e-01,2.559907557471331474e-01,1.331772683105426382e-02,4.825537976710455451e-02,-4.132408866787140034e-01,1.448200596788429446e-02
1.626550702753624122e-01,6.915767715500877877e-01,1.797546445592506370e-01,9.348105299001799665e-03,4.030318484748279806e-02,-4.222693029738903703e-01,1.112736878965185985e-02
1.626550702753624122e-01,7.347233329662770096e-01,1.161321638464100775e-01,6.037370102980826360e-03,3.338015218307073539e-02,-4.313577416350651839e-01,8.062043191269420081e-03
1.626550702753624122e-01,7.805617513658469342e-01,6.514492161297186223e-02,3.385667001517255262e-03,2.740671507611411664e-02,-4.405038620625538193e-01,5.297393469595188323e-03
1.626550702753624122e-01,8.292599681508731058e-01,2.713860629585209544e-02,1.410061565135873208e-03,2.230181855005335459e-02,-4.497036161364745266e-01,2.841145501175442508e-03
1.626550702753624122e-01,8.809964023657076426e-01,3.564185887345538723e-03,1.851482634696366479e-04,1.798381120673096453e-02,-4.589461577960297634e-01,7.024719369911700678e-04
1.626550702753624122e-01,9.359606043832426892e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.437123588897687085e-02,-4.682441336602006232e-01,0.000000000000000000e+00
1.626550702753624122e-01,9.943539503737974794e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.138366637266083857e-02,-4.775829668536075157e-01,0.000000000000000000e+00
1.626550702753624122e-01,1.056390380101000614e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.942670333736395943e-03,-4.869573797783431912e-01,0.000000000000000000e+00
1.626550702753624122e-01,1.122297180747786838e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.972899614239083492e-03,-4.963635662216338562e-01,0.000000000000000000e+00
1.626550702753624122e-01,1.192315819644253594e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.403238950607461982e-03,-5.057960563293769640e-01,0.000000000000000000e+00
1.626550702753624122e-01,1.266702828948323756e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.167900360597004937e-03,-5.152472459205138522e-01,0.000000000000000000e+00
1.626550702753624122e-01,1.345730745520447469e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.207339886429800679e-03,-5.247183183731073397e-01,0.000000000000000000e+00
1.626550702753624122e-01,1.429689109435866134e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.468894201578334443e-03,-5.342094471945627587e-01,0.000000000000000000e+00
1.626550702753624122e-01,1.518885524792715991e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.907076996603302224e-03,-5.436919570758985687e-01,0.000000000000000000e+00
1.626550702753624122e-01,1.613646786702571667e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.483525797749090389e-03,-5.531816053001856748e-01,0.000000000000000000e+00
1.626550702753624122e-01,1.714320078592415975e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.166636326665576942e-03,-5.626574599998419579e-01,0.000000000000000000e+00
1.626550702753624122e-01,1.821274244204725834e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.309548037758589179e-04,-5.721287768640033189e-01,0.000000000000000000e+00
1.626550702753624122e-01,1.934901138955933853e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.564148848487120547e-04,-5.815599982264552104e-01,0.000000000000000000e+00
1.626550702753624122e-01,2.055617065604391058e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.275059867548293119e-04,-5.909830636500138512e-01,0.000000000000000000e+00
1.626550702753624122e-01,2.183864299487725980e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.324475456821349149e-04,-6.003742572888393081e-01,0.000000000000000000e+00
1.626550702753624122e-01,2.320112708917779543e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.624245449284587100e-04,-6.097189488428499393e-01,0.000000000000000000e+00
1.626550702753624122e-01,2.464861476669807594e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.109185258534450691e-04,-6.190145427736214456e-01,0.000000000000000000e+00
1.626550702753624122e-01,2.618640928873157581e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.731491284737117864e-04,-6.282570429228508946e-01,0.000000000000000000e+00
1.626550702753624122e-01,2.782014478003976610e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.456262791784098557e-04,-6.374405647014027565e-01,0.000000000000000000e+00
1.626550702753624122e-01,2.955580687098715575e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.258032299047022070e-04,-6.465567394060260931e-01,0.000000000000000000e+00
1.626550702753624122e-01,3.139975462751139812e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.118154053883502846e-04,-6.555939825285944655e-01,0.000000000000000000e+00
1.626550702753624122e-01,3.335874384927570713e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.022884308379189468e-04,-6.645365887414154127e-01,0.000000000000000000e+00
1.626550702753624122e-01,3.543995182136195243e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.961995739210706896e-04,-6.734286681893937310e-01,0.000000000000000000e+00
1.626550702753624122e-01,3.765100361018915542e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.927790219640769433e-04,-6.822305581304685118e-01,0.000000000000000000e+00
1.626550702753624122e-01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.914400717140686720e-04,-6.908917102061052917e-01,0.000000000000000000e+00
1.735547961136752471e-01,1.000000000000000021e-02,7.750504838029586008e-01,4.102691524669745821e-02,9.639240908225035209e-01,-2.429832746078153249e-02,2.806958563639503149e-02
1.735547961136752471e-01,1.062388679306682480e-02,8.198369833279239849e-01,4.339692617324465013e-02,9.617627106578157115e-01,-2.573257008887543454e-02,2.963702471254175616e-02
1.735547961136752471e-01,1.128669705918996895e-02,8.669697036778316601e-01,4.589099831967250603e-02,9.594767401961247222e-01,-2.724610171284719273e-02,3.127992645924119325e-02
1.735547961136752471e-01,1.199085918244744732e-02,9.165465767259888263e-01,4.851429284233665234e-02,9.570594996682655342e-01,-2.884314272055226239e-02,3.300128093075588298e-02
1.735547961136752471e-01,1.273895305059274952e-02,9.686450502893928505e-01,5.127089652585369722e-02,9.545039935348298421e-01,-3.052717554258283297e-02,3.480168912193593034e-02
1.735547961136752471e-01,1.353371950716906330e-02,1.023357128749083467e+00,5.416565406409784567e-02,9.518028972287227996e-01,-3.230262314006687729e-02,3.668466346995825911e-02
1.735547961136752471e-01,1.437807039332842686e-02,1.080779080531836911e+00,5.720362880003739686e-02,9.489485429290848151e-01,-3.417305843160031026e-02,3.865021566949795179e-02
1.735547961136752471e-01,1.527509921614669981e-02,1.140973619917414084e+00,6.038812362404008538e-02,9.459329041738251398e-01,-3.614326905451838157e-02,4.070114566209213913e-02
1.735547961136752471e-01,1.622809248252063061e-02,1.204035255681898731e+00,6.372409801149295228e-02,9.427475790835889713e-01,-3.821696593854519847e-02,4.283700093238668877e-02
1.735547961136752471e-01,1.724054174017179350e-02,1.270022298831781749e+00,6.721461061348156518e-02,9.393837719336588510e-01,-4.039849860175150770e-02,4.506040808028113215e-02
1.735547961136752471e-01,1.831615636987284426e-02,1.338999195747810234e+00,7.086303197442338220e-02,9.358322727722307999e-01,-4.269264720499976740e-02,4.736958355057972053e-02
1.735547961136752471e-01,1.945887717576388898e-02,1.411021927355707195e+00,7.467227953943886276e-02,9.320834347453905711e-01,-4.510331425512281722e-02,4.976605393532981120e-02
1.735547961136752471e-01,2.067289082355074428e-02,1.486123717390958721e+00,7.864406847242198795e-02,9.281271487533070408e-01,-4.763489987945047216e-02,5.224846923448633190e-02
1.735547961136752471e-01,2.196264517948329914e-02,1.564333930406507145e+00,8.277989836186624983e-02,9.239528150308088383e-01,-5.029178844346207655e-02,5.481487237967944126e-02
1.735547961136752471e-01,2.333286560631255002e-02,1.645664651790609945e+00,8.708034923446313080e-02,9.195493112230802568e-01,-5.307832085946358885e-02,5.746371572582448933e-02
1.735547961136752471e-01,2.478857227593068979e-02,1.730084530981351509e+00,9.154371209429705558e-02,9.149049565179470100e-01,-5.599877116014204126e-02,6.019343881303701460e-02
1.735547961136752471e-01,2.633509856212426156e-02,1.817600104195334021e+00,9.617023835881181870e-02,9.100074714067600823e-01,-5.905727117654159530e-02,6.299913724194547426e-02
1.735547961136752471e-01,2.797811058082649155e-02,1.908115440861840373e+00,1.009547993300858176e-01,9.048439326835914231e-01,-6.225785063416042903e-02,6.587643612737222043e-02
1.735547961136752471e-01,2.972362794946058900e-02,2.001542705025101121e+00,1.058926642702252841e-01,8.994007233670833212e-01,-6.560431303519886903e-02,6.881992284686115624e-02
1.735547961136752471e-01,3.157804584143061172e-02,2.097778412103259882e+00,1.109782559091102294e-01,8.936634773516135555e-01,-6.910022639253554644e-02,7.182303696560635164e-02
1.735547961136752471e-01,3.354815841656336173e-02,2.196655642402628672e+00,1.162026496884453197e-01,8.876170187782316257e-01,-7.274886094872583253e-02,7.487795475063889483e-02
1.735547961136752471e-01,3.564118371334409202e-02,2.297960974795884237e+00,1.215544563959529284e-01,8.812452963757404500e-01,-7.655323244282781492e-02,7.797546918830869367e-02
1.735547961136752471e-01,3.786479009414649155e-02,2.401445516465857466e+00,1.270203956767507192e-01,8.745313133752142809e-01,-8.051713055956477572e-02,8.110566978273273109e-02
1.735547961136752471e-01,4.022712434034501905e-02,2.506808026979951531e+00,1.325844111275831794e-01,8.674570540659761742e-01,-8.464160168842334298e-02,8.425812115787177647e-02
1.735547961136752471e-01,4.273684150024484318e-02,2.613689670493788864e+00,1.382273933996239212e-01,8.600034086553255408e-01,-8.893014861699342910e-02,8.741719111308306200e-02
1.735547961136752471e-01,4.540313659918413652e-02,2.721668699771671918e+00,1.439269000163166945e-01,8.521500988378599706e-01,-9.338311550976760578e-02,9.056950879121712650e-02
1.735547961136752471e-01,4.823577832798812970e-02,2.830255185975868226e+00,1.496568779912594849e-01,8.438756073885712583e-01,-9.800247670617089069e-02,9.369942493446967169e-02
1.735547961136752471e-01,5.124514483320120189e-02,2.938885939581792783e+00,1.553873969957036971e-01,8.351571161797027854e-01,-1.027890614112827450e-01,9.678885034430326217e-02
1.735547961136752471e-01,5.444226174022428338e-02,3.046920675918719290e+00,1.610844482779240083e-01,8.259704582904562331e-01,-1.077425723505792132e-01,9.981741627084803059e-02
1.735547961136752471e-01,5.783884254866560048e-02,3.153693305980987738e+00,1.667126231266651271e-01,8.162900913250942248e-01,-1.128627139035422444e-01,1.027674297898691219e-01
1.735547961136752471e-01,6.144733154790400081e-02,3.258354764717257712e+00,1.722269061657941691e-01,8.060891006598033259e-01,-1.181484918517836796e-01,1.056157633490318881e-01
1.735547961136752471e-01,6.528094941009757179e-02,3.360026412983035726e+00,1.775806894642062983e-01,7.953392430612392650e-01,-1.235982784242462412e-01,1.083387536450920452e-01
1.735547961136752471e-01,6.935374162767990458e-02,3.457804402436902791e+00,1.827260032729708106e-01,7.840110428947232313e-01,-1.292112066401911730e-01,1.109121432943443869e-01
1.735547961136752471e-01,7.368062997280773463e-02,3.550575035925918055e+00,1.876038836836915191e-01,7.720739548700538135e-01,-1.349828266523275533e-01,1.133129557475136967e-01
1.735547961136752471e-01,7.827746716729556964e-02,3.637285473112568113e+00,1.921585125297948782e-01,7.594966088234609281e-01,-1.409111518643452188e-01,1.155144988446231286e-01
1.735547961136752471e-01,8.316109496333533302e-02,3.716717755804547885e+00,1.963254332664764179e-01,7.462471532272267893e-01,-1.469910999541504670e-01,1.174879157366954252e-01
1.735547961136752471e-01,8.834940584779542305e-02,3.787613897377320349e+00,2.000380950488646337e-01,7.322937147326457064e-01,-1.532203509818974019e-01,1.192135916458691297e-01
1.735547961136752471e-01,9.386140859616946830e-02,3.848694293548216017e+00,2.032288298271860416e-01,7.176049908186327153e-01,-1.595929720676964869e-01,1.206607403740824480e-01
