t,Gamma_beta,coherence,gamma_phi,bath_energy,system_entropy,Sigma_beta
6.035714285714285587e+00,5.972789177726896881e+00,2.547127111863671696e-03,1.064716600486989018e+00,8.477237133212468523e-01,6.931439366281756387e-01,9.170381069840644273e+00
6.042857142857142705e+00,5.980394015379782324e+00,2.527830092049304818e-03,1.064638021853147931e+00,8.479219192485608625e-01,6.931439855940555450e-01,9.172363178079663726e+00
6.049999999999999822e+00,5.987998293459370736e+00,2.508680670132329947e-03,1.064559919739740845e+00,8.481195157771223014e-01,6.931440338172922822e-01,9.174339191588515519e+00
6.057142857142856940e+00,5.995602015364574378e+00,2.489677698181885605e-03,1.064482292800607022e+00,8.483165053013481671e-01,6.931440813092231146e-01,9.176309134322703898e+00
6.064285714285714057e+00,6.003205184484683876e+00,2.470820037423854688e-03,1.064405139689879265e+00,8.485128902044687393e-01,6.931441280810106687e-01,9.178273030125698284e+00
6.071428571428571175e+00,6.010807804199388649e+00,2.452106558165253938e-03,1.064328459062016785e+00,8.487086728585859774e-01,6.931441741436461523e-01,9.180230902729505260e+00
6.078571428571428292e+00,6.018409877878755587e+00,2.433536139719376726e-03,1.064252249571850495e+00,8.489038556247325840e-01,6.931442195079510205e-01,9.182182775755277859e+00
6.085714285714285410e+00,6.026011408883253040e+00,2.415107670331465353e-03,1.064176509874615872e+00,8.490984408529300698e-01,6.931442641845806385e-01,9.184128672713880448e+00
6.092857142857142527e+00,6.033612400563746370e+00,2.396820047105095025e-03,1.064101238625996260e+00,8.492924308822472623e-01,6.931443081840260589e-01,9.186068617006498016e+00
6.099999999999999645e+00,6.041212856261493513e+00,2.378672175929185794e-03,1.064026434482154837e+00,8.494858280408558171e-01,6.931443515166173519e-01,9.188002631925174413e+00
6.107142857142856762e+00,6.048812779308161858e+00,2.360662971405593901e-03,1.063952096099777034e+00,8.496786346460897255e-01,6.931443941925250485e-01,9.189930740653423413e+00
6.114285714285713880e+00,6.056412173025822021e+00,2.342791356777377924e-03,1.063878222136102503e+00,8.498708530045012699e-01,6.931444362217641375e-01,9.191852966266777614e+00
6.121428571428570997e+00,6.064011040726954960e+00,2.325056263857648228e-03,1.063804811248962867e+00,8.500624854119175344e-01,6.931444776141949538e-01,9.193769331733371075e+00
6.128571428571428115e+00,6.071609385714461737e+00,2.307456632959021831e-03,1.063731862096818137e+00,8.502535341534972479e-01,6.931445183795263976e-01,9.195679859914498877e+00
6.135714285714285232e+00,6.079207211281658196e+00,2.289991412823717386e-03,1.063659373338790237e+00,8.504440015037850742e-01,6.931445585273182663e-01,9.197584573565169563e+00
6.142857142857142350e+00,6.086804520712286504e+00,2.272659560554207443e-03,1.063587343634698978e+00,8.506338897267701205e-01,6.931445980669831419e-01,9.199483495334684235e+00
6.149999999999999467e+00,6.094401317280522257e+00,2.255460041544478291e-03,1.063515771645094254e+00,8.508232010759384512e-01,6.931446370077891661e-01,9.201376647767173012e+00
6.157142857142856585e+00,6.101997604250967377e+00,2.238391829411910412e-03,1.063444656031291569e+00,8.510119377943298202e-01,6.931446753588623721e-01,9.203264053302159908e+00
6.164285714285713702e+00,6.109593384878678535e+00,2.221453905929659817e-03,1.063373995455403342e+00,8.512001021145917390e-01,6.931447131291879060e-01,9.205145734275104630e+00
6.171428571428570820e+00,6.117188662409142275e+00,2.204645260959738930e-03,1.063303788580373999e+00,8.513876962590335440e-01,6.931447503276133570e-01,9.207021712917949685e+00
6.178571428571427937e+00,6.124783440078312324e+00,2.187964892386531999e-03,1.063234034070010825e+00,8.515747224396816861e-01,6.931447869628504233e-01,9.208892011359667507e+00
6.185714285714285943e+00,6.132377721112594493e+00,2.171411806050994008e-03,1.063164730589015505e+00,8.517611828583323552e-01,6.931448230434769098e-01,9.210756651626800462e+00
6.192857142857143060e+00,6.139971508728858218e+00,2.154985015685353944e-03,1.063095876803016537e+00,8.519470797066049927e-01,6.931448585779391713e-01,9.212615655643990209e+00
6.200000000000000178e+00,6.147564806134450777e+00,2.138683542848369284e-03,1.063027471378599431e+00,8.521324151659971369e-01,6.931448935745536666e-01,9.214469045234524813e+00
6.207142857142857295e+00,6.155157616527193731e+00,2.122506416861174184e-03,1.062959512983338461e+00,8.523171914079344935e-01,6.931449280415091785e-01,9.216316842120853892e+00
6.214285714285714413e+00,6.162749943095398031e+00,2.106452674743633340e-03,1.062892000285825089e+00,8.525014105938260034e-01,6.931449619868691459e-01,9.218159067925128625e+00
6.221428571428571530e+00,6.170341789017864897e+00,2.090521361151270480e-03,1.062824931955699048e+00,8.526850748751150233e-01,6.931449954185728846e-01,9.219995744169722229e+00
6.228571428571428648e+00,6.177933157463903591e+00,2.074711528312697759e-03,1.062758306663677210e+00,8.528681863933311735e-01,6.931450283444384741e-01,9.221826892277750432e+00
6.235714285714285765e+00,6.185524051593322525e+00,2.059022235967637553e-03,1.062692123081582896e+00,8.530507472801434066e-01,6.931450607721634238e-01,9.223652533573597267e+00
6.242857142857142883e+00,6.193114474556457694e+00,2.043452551305392252e-03,1.062626379882373850e+00,8.532327596574091899e-01,6.931450927093274483e-01,9.225472689283419570e+00
6.250000000000000000e+00,6.200704429494158454e+00,2.028001548903928582e-03,1.062561075740170669e+00,8.534142256372275748e-01,6.931451241633945770e-01,9.227287380535670991e+00
6.257142857142857117e+00,6.208293919537820393e+00,2.012668310669381722e-03,1.062496209330285213e+00,8.535951473219892671e-01,6.931451551417134871e-01,9.229096628361606491e+00
6.264285714285714235e+00,6.215882947809374670e+00,1.997451925776168313e-03,1.062431779329245041e+00,8.537755268044268098e-01,6.931451856515208343e-01,9.230900453695788599e+00
6.271428571428571352e+00,6.223471517421302224e+00,1.982351490607552232e-03,1.062367784414825378e+00,8.539553661676660967e-01,6.931452156999422520e-01,9.232698877376604329e+00
6.278571428571428470e+00,6.231059631476647098e+00,1.967366108696722970e-03,1.062304223266071768e+00,8.541346674852750009e-01,6.931452452939941278e-01,9.234491920146744803e+00
6.285714285714285587e+00,6.238647293069021771e+00,1.952494890668390751e-03,1.062241094563326493e+00,8.543134328213137785e-01,6.931452744405851574e-01,9.236279602653723941e+00
6.292857142857142705e+00,6.246234505282617810e+00,1.937736954180864111e-03,1.062178396988257445e+00,8.544916642303842513e-01,6.931453031465185655e-01,9.238061945450361634e+00
6.299999999999999822e+00,6.253821271192212983e+00,1.923091423868632287e-03,1.062116129223879657e+00,8.546693637576795455e-01,6.931453314184932157e-01,9.239838968995290003e+00
6.307142857142856940e+00,6.261407593863186349e+00,1.908557431285415112e-03,1.062054289954582398e+00,8.548465334390321635e-01,6.931453592631053873e-01,9.241610693653427688e+00
6.314285714285714057e+00,6.268993476351518268e+00,1.894134114847728124e-03,1.061992877866155371e+00,8.550231753009630564e-01,6.931453866868502178e-01,9.243377139696480782e+00
6.321428571428571175e+00,6.276578921703815261e+00,1.879820619778879622e-03,1.061931891645809811e+00,8.551992913607296964e-01,6.931454136961234802e-01,9.245138327303420667e+00
6.328571428571428292e+00,6.284163932957307352e+00,1.865616098053494206e-03,1.061871329982205570e+00,8.553748836263744826e-01,6.931454402972231366e-01,9.246894276560968962e+00
6.335714285714285410e+00,6.291748513139864052e+00,1.851519708342472389e-03,1.061811191565472434e+00,8.555499540967722583e-01,6.931454664963507817e-01,9.248645007464073586e+00
6.342857142857142527e+00,6.299332665270001463e+00,1.837530615958433543e-03,1.061751475087235219e+00,8.557245047616782729e-01,6.931454922996128643e-01,9.250390539916395483e+00
6.349999999999999645e+00,6.306916392356898271e+00,1.823647992801604887e-03,1.061692179240635525e+00,8.558985376017741453e-01,6.931455177130227963e-01,9.252130893730763361e+00
6.357142857142856762e+00,6.314499697400406397e+00,1.809871017306179499e-03,1.061633302720355498e+00,8.560720545887171573e-01,6.931455427425015081e-01,9.253866088629672859e+00
6.364285714285713880e+00,6.322082583391052779e+00,1.796198874387144005e-03,1.061574844222639147e+00,8.562450576851842188e-01,6.931455673938797801e-01,9.255596144245721746e+00
6.371428571428570997e+00,6.329665053310063350e+00,1.782630755387516535e-03,1.061516802445315433e+00,8.564175488449206064e-01,6.931455916728987976e-01,9.257321080122103751e+00
6.378571428571428115e+00,6.337247110129365701e+00,1.769165858026071044e-03,1.061459176087817813e+00,8.565895300127854828e-01,6.931456155852122603e-01,9.259040915713066866e+00
6.385714285714285232e+00,6.344828756811606851e+00,1.755803386345474934e-03,1.061401963851209107e+00,8.567610031247968605e-01,6.931456391363876035e-01,9.260755670384355653e+00
6.392857142857142350e+00,6.352409996310154128e+00,1.742542550660896574e-03,1.061345164438199928e+00,8.569319701081783425e-01,6.931456623319065535e-01,9.262465363413689090e+00
6.399999999999999467e+00,6.359990831569122705e+00,1.729382567509000958e-03,1.061288776553169111e+00,8.571024328814049742e-01,6.931456851771674588e-01,9.264170013991217090e+00
6.407142857142856585e+00,6.367571265523376489e+00,1.716322659597421980e-03,1.061232798902185248e+00,8.572723933542469865e-01,6.931457076774862891e-01,9.265869641219955710e+00
6.414285714285713702e+00,6.375151301098537893e+00,1.703362055754646057e-03,1.061177230193027343e+00,8.574418534278156478e-01,6.931457298380971910e-01,9.267564264116252559e+00
6.421428571428570820e+00,6.382730941211017139e+00,1.690499990880287148e-03,1.061122069135203239e+00,8.576108149946080061e-01,6.931457516641551519e-01,9.269253901610234436e+00
6.428571428571427937e+00,6.390310188767998945e+00,1.677735705895852915e-03,1.061067314439969378e+00,8.577792799385508538e-01,6.931457731607355566e-01,9.270938572546244316e+00
6.435714285714285943e+00,6.397889046667482482e+00,1.665068447695836366e-03,1.061012964820350790e+00,8.579472501350453584e-01,6.931457943328369620e-01,9.272618295683290768e+00
6.442857142857143060e+00,6.405467517798268950e+00,1.652497469099308827e-03,1.060959018991158853e+00,8.581147274510102507e-01,6.931458151853812089e-01,9.274293089695484937e+00
6.450000000000000178e+00,6.413045605039992658e+00,1.640022028801847503e-03,1.060905475669011278e+00,8.582817137449265665e-01,6.931458357232149758e-01,9.275962973172479309e+00
6.457142857142857295e+00,6.420623311263123689e+00,1.627641391327917103e-03,1.060852333572349204e+00,8.584482108668803901e-01,6.931458559511110007e-01,9.277627964619913570e+00
6.464285714285714413e+00,6.428200639328990995e+00,1.615354826983617055e-03,1.060799591421455190e+00,8.586142206586060421e-01,6.931458758737694126e-01,9.279288082459830278e+00
6.471428571428571530e+00,6.435777592089784171e+00,1.603161611809864138e-03,1.060747247938472082e+00,8.587797449535293781e-01,6.931458954958180652e-01,9.280943345031111846e+00
6.478571428571428648e+00,6.443354172388567669e+00,1.591061027535946347e-03,1.060695301847419225e+00,8.589447855768095330e-01,6.931459148218146460e-01,9.282593770589910420e+00
6.485714285714285765e+00,6.450930383059311879e+00,1.579052361533443000e-03,1.060643751874210894e+00,8.591093443453834411e-01,6.931459338562468986e-01,9.284239377310081309e+00
6.492857142857142883e+00,6.458506226926881588e+00,1.567134906770599120e-03,1.060592596746671390e+00,8.592734230680058038e-01,6.931459526035346208e-01,9.285880183283593325e+00
6.500000000000000000e+00,6.466081706807062623e+00,1.555307961767024441e-03,1.060541835194553695e+00,8.594370235452925000e-01,6.931459710680296649e-01,9.287516206520953332e+00
6.507142857142857117e+00,6.473656825506581391e+00,1.543570830548783362e-03,1.060491465949554568e+00,8.596001475697613303e-01,6.931459892540177137e-01,9.289147464951632571e+00
6.514285714285714235e+00,6.481231585823105767e+00,1.531922822603891702e-03,1.060441487745331424e+00,8.597627969258748726e-01,6.931460071657191691e-01,9.290773976424468117e+00
6.521428571428571352e+00,6.488805990545268187e+00,1.520363252838153895e-03,1.060391899317516318e+00,8.599249733900806714e-01,6.931460248072898178e-01,9.292395758708096309e+00
6.528571428571428470e+00,6.496380042452675418e+00,1.508891441531390060e-03,1.060342699403734601e+00,8.600866787308526495e-01,6.931460421828221641e-01,9.294012829491347105e+00
6.535714285714285587e+00,6.503953744315925434e+00,1.497506714294021728e-03,1.060293886743618019e+00,8.602479147087319644e-01,6.931460592963465395e-01,9.295625206383665073e+00
6.542857142857142705e+00,6.511527098896619847e+00,1.486208402024026629e-03,1.060245460078819146e+00,8.604086830763674199e-01,6.931460761518315472e-01,9.297232906915505524e+00
6.549999999999999822e+00,6.519100108947382566e+00,1.474995840864246500e-03,1.060197418153029369e+00,8.605689855785563225e-01,6.931460927531856164e-01,9.298835948538748397e+00
6.557142857142856940e+00,6.526672777211865117e+00,1.463868372160073055e-03,1.060149759711990214e+00,8.607288239522843387e-01,6.931461091042572242e-01,9.300434348627099723e+00
6.564285714285714057e+00,6.534245106424773297e+00,1.452825342417455321e-03,1.060102483503508886e+00,8.608881999267651297e-01,6.931461252088362279e-01,9.302028124476487747e+00
6.571428571428571175e+00,6.541817099311872497e+00,1.441866103261293160e-03,1.060055588277472705e+00,8.610471152234805414e-01,6.931461410706551973e-01,9.303617293305460834e+00
6.578571428571428292e+00,6.549388758590009907e+00,1.430990011394151938e-03,1.060009072785861539e+00,8.612055715562202396e-01,6.931461566933896368e-01,9.305201872255592477e+00
6.585714285714285410e+00,6.556960086967118961e+00,1.420196428555350367e-03,1.059962935782764681e+00,8.613635706311199014e-01,6.931461720806585403e-01,9.306781878391856111e+00
6.592857142857142527e+00,6.564531087142252197e+00,1.409484721480348899e-03,1.059917176024389951e+00,8.615211141467012945e-01,6.931461872360262788e-01,9.308357328703039002e+00
6.599999999999999645e+00,6.572101761805570597e+00,1.398854261860540786e-03,1.059871792269079904e+00,8.616782037939111349e-01,6.931462021630032666e-01,9.309928240102115282e+00
6.607142857142856762e+00,6.579672113638388886e+00,1.388304426303300096e-03,1.059826783277322271e+00,8.618348412561595007e-01,6.931462168650457389e-01,9.311494629426640302e+00
6.614285714285713880e+00,6.587242145313165764e+00,1.377834596292441078e-03,1.059782147811765496e+00,8.619910282093569132e-01,6.931462313455576396e-01,9.313056513439127215e+00
6.621428571428570997e+00,6.594811859493534989e+00,1.367444158148951178e-03,1.059737884637229621e+00,8.621467663219553046e-01,6.931462456078911760e-01,9.314613908827444888e+00
6.628571428571428115e+00,6.602381258834312483e+00,1.357132502992084658e-03,1.059693992520717831e+00,8.623020572549831009e-01,6.931462596553472633e-01,9.316166832205176718e+00
6.635714285714285232e+00,6.609950345981515873e+00,1.346899026700765223e-03,1.059650470231428887e+00,8.624569026620850787e-01,6.931462734911770784e-01,9.317715300112027421e+00
6.642857142857142350e+00,6.617519123572376039e+00,1.336743129875320830e-03,1.059607316540770894e+00,8.626113041895587807e-01,6.931462871185816166e-01,9.319259329014169424e+00
6.649999999999999467e+00,6.625087594235362864e+00,1.326664217799519924e-03,1.059564530222369294e+00,8.627652634763919304e-01,6.931463005407138001e-01,9.320798935304633659e+00
6.657142857142856585e+00,6.632655760590190575e+00,1.316661700402949834e-03,1.059522110052081745e+00,8.629187821543002901e-01,6.931463137606781455e-01,9.322334135303680824e+00
6.664285714285713702e+00,6.640223625247838157e+00,1.306734992223690514e-03,1.059480054808006333e+00,8.630718618477639659e-01,6.931463267815324292e-01,9.323864945259172643e+00
6.671428571428570820e+00,6.647791190810559137e+00,1.296883512371313106e-03,1.059438363270494454e+00,8.632245041740639335e-01,6.931463396062872429e-01,9.325391381346925357e+00
6.678571428571427937e+00,6.655358459871913546e+00,1.287106684490157147e-03,1.059397034222161471e+00,8.633767107433191201e-01,6.931463522379079922e-01,9.326913459671100526e+00
6.685714285714285943e+00,6.662925435016768816e+00,1.277403936722955151e-03,1.059356066447895373e+00,8.635284831585225973e-01,6.931463646793146749e-01,9.328431196264540759e+00
